seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
141817238,100,2000,5,0.0,1.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.888888888889,5.11111111111,12.0,20.0,9.0,0.05,0.0277777777778,5.11111111111,<START><210>ENTITY_32264(e2)<222>ENTITY_32264(e2)<234>ENTITY_32264(e2)<246>ENTITY_32264(e2)<258>ENTITY_32264(e2)<270>ENTITY_32264(e2)<282>ENTITY_32264(e2)<294>ENTITY_32264(e2)<END>,8,nan,<START><210>man is kick -ed by<222>man is kick -ed by<234>man is kick -ed by<246>man is kick -ed by<258>man is kick -ed by<270>man is kick -ed by<282>man is kick -ed by<294>man is kick -ed by<306>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,1.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.888888888889,5.11111111111,12.0,20.0,9.0,0.05,0.0277777777778,5.11111111111,<START><210>ENTITY_32264(e2)<222>ENTITY_32264(e2)<234>ENTITY_32264(e2)<246>ENTITY_32264(e2)<258>ENTITY_32264(e2)<270>ENTITY_32264(e2)<282>ENTITY_32264(e2)<294>ENTITY_32264(e2)<END>,8,nan,<START><210>man is kick -ed by<222>man is kick -ed by<234>man is kick -ed by<246>man is kick -ed by<258>man is kick -ed by<270>man is kick -ed by<282>man is kick -ed by<294>man is kick -ed by<306>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,1.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.888888888889,5.11111111111,12.0,20.0,9.0,0.05,0.0277777777778,5.11111111111,<START><210>ENTITY_32264(e2)<222>ENTITY_32264(e2)<234>ENTITY_32264(e2)<246>ENTITY_32264(e2)<258>ENTITY_32264(e2)<270>ENTITY_32264(e2)<282>ENTITY_32264(e2)<294>ENTITY_32264(e2)<END>,8,nan,<START><210>man is kick -ed by<222>man is kick -ed by<234>man is kick -ed by<246>man is kick -ed by<258>man is kick -ed by<270>man is kick -ed by<282>man is kick -ed by<294>man is kick -ed by<306>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,1.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.888888888889,5.11111111111,12.0,20.0,9.0,0.05,0.0277777777778,5.11111111111,<START><210>ENTITY_32264(e2)<222>ENTITY_32264(e2)<234>ENTITY_32264(e2)<246>ENTITY_32264(e2)<258>ENTITY_32264(e2)<270>ENTITY_32264(e2)<282>ENTITY_32264(e2)<294>ENTITY_32264(e2)<END>,8,nan,<START><210>man is kick -ed by<222>man is kick -ed by<234>man is kick -ed by<246>man is kick -ed by<258>man is kick -ed by<270>man is kick -ed by<282>man is kick -ed by<294>man is kick -ed by<306>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,1.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.888888888889,5.11111111111,12.0,20.0,9.0,0.05,0.0277777777778,5.11111111111,<START><210>ENTITY_32264(e2)<222>ENTITY_32264(e2)<234>ENTITY_32264(e2)<246>ENTITY_32264(e2)<258>ENTITY_32264(e2)<270>ENTITY_32264(e2)<282>ENTITY_32264(e2)<294>ENTITY_32264(e2)<END>,8,nan,<START><210>man is kick -ed by<222>man is kick -ed by<234>man is kick -ed by<246>man is kick -ed by<258>man is kick -ed by<270>man is kick -ed by<282>man is kick -ed by<294>man is kick -ed by<306>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,112.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,123.0,6.0,2.0,0.166666666667,0.125,5.5,<START><211>ENTITY_32264(e2)<END>,1,nan,<START><211>man is kick -ed by<334>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,112.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,123.0,6.0,2.0,0.166666666667,0.125,5.5,<START><211>ENTITY_32264(e2)<END>,1,nan,<START><211>man is kick -ed by<334>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,112.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,123.0,6.0,2.0,0.166666666667,0.125,5.5,<START><211>ENTITY_32264(e2)<END>,1,nan,<START><211>man is kick -ed by<334>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,112.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,123.0,6.0,2.0,0.166666666667,0.125,5.5,<START><211>ENTITY_32264(e2)<END>,1,nan,<START><211>man is kick -ed by<334>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,112.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,123.0,6.0,2.0,0.166666666667,0.125,5.5,<START><211>ENTITY_32264(e2)<END>,1,nan,<START><211>man is kick -ed by<334>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,223.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,234.0,6.0,2.0,0.166666666667,0.125,5.5,<START><234>ENTITY_32264(e2)<END>,1,nan,<START><234>man is kick -ed by<468>man is kick -ed by woman<END>
141817238,100,2000,5,0.0,223.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,234.0,6.0,2.0,0.166666666667,0.125,5.5,<START><234>ENTITY_32264(e2)<END>,1,nan,<START><234>man is kick -ed by<468>man is kick -ed by woman<END>
141817238,100,2000,5,0.0,223.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,234.0,6.0,2.0,0.166666666667,0.125,5.5,<START><234>ENTITY_32264(e2)<END>,1,nan,<START><234>man is kick -ed by<468>man is kick -ed by woman<END>
141817238,100,2000,5,0.0,223.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,234.0,6.0,2.0,0.166666666667,0.125,5.5,<START><234>ENTITY_32264(e2)<END>,1,nan,<START><234>man is kick -ed by<468>man is kick -ed by woman<END>
141817238,100,2000,5,0.0,223.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,5.5,234.0,6.0,2.0,0.166666666667,0.125,5.5,<START><234>ENTITY_32264(e2)<END>,1,nan,<START><234>man is kick -ed by<468>man is kick -ed by woman<END>
141817238,100,2000,5,0.0,334.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><345>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,334.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><345>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,334.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><345>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,334.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><345>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,334.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><345>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,445.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><456>man is kick -ed by lady<END>
141817238,100,2000,5,0.0,445.0,nan,0.001,act_kick_man_woman,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,0.25,0.25,6.0,nan,nan,nan,<START><456>man is kick -ed by lady<END>
