Grammatical_WM_P.C2.deact_weight,Control.task.time_pressure,Grammatical_WM_P.dyn.act_rest,input_name,Grammatical_WM_P.C2.sub_threshold_r,Grammatical_WM_P.C2.coop_weight,Grammatical_WM_P.dyn.k,Grammatical_WM_P.dyn.tau,Grammatical_WM_P.C2.comp_weight,Grammatical_WM_P.C2.coop_asymmetry,Grammatical_WM_P.C2.prune_threshold,Control.task.start_produce,num_restarts,Grammatical_WM_P.dyn.noise_std,Grammatical_WM_P.dyn.ext_weight,Grammatical_WM_P.C2.confidence_threshold,syntactic_complexity_mean,syntactic_complexity_std,utterance_length_mean,utterance_length_std,active,passive,total_constructions,produced,utterance
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.5,0.5,1,0,2,True,.... .... mouse ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.5,0.5,1,0,2,True,.... .... mouse ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.5,0.5,1,0,2,True,.... .... mouse ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.5,0.5,1,0,2,True,.... .... mouse ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.5,0.5,1,0,2,True,.... .... mouse ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.291666666667,0.181620789314,0.75,1.29903810568,4,0,9,True,.... .... .... .... mouse squirt at
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.291666666667,0.181620789314,0.75,1.29903810568,4,0,9,True,.... .... .... .... mouse squirt at
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.291666666667,0.181620789314,0.75,1.29903810568,4,0,9,True,.... .... .... mouse squirt at
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.291666666667,0.181620789314,0.75,1.29903810568,4,0,9,True,.... .... .... .... mouse squirt at
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.291666666667,0.181620789314,0.75,1.29903810568,4,0,9,True,.... .... .... .... mouse squirt at
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,10.0,100.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.270833333333,0.180421959122,1.0,1.73205080757,4,0,10,True,.... .... .... .... mouse squirt at turtle
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1,0,1,True,.... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1,0,1,True,.... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1,0,1,True,.... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1,0,1,True,.... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,1.0,0.1,0.0,0.0,0.0,0.0,1,0,1,True,.... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.166666666667,0.166666666667,0.0,0.0,2,0,4,True,.... .... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.166666666667,0.166666666667,0.0,0.0,2,0,4,True,.... .... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.166666666667,0.166666666667,0.0,0.0,2,0,4,True,.... .... ....
0.0,1.0,0.001,scene_structural,0.8,1.0,1.0,1000.0,-10.0,0.0,0.01,1.0,5,1.0,10.0,0.1,0.166666666667,0.166666666667,0.0,0.0,2,0,4,True,.... .... ....
